date,institution_id,syndrome_category,service_count,day_of_week,is_holiday,data_completeness,rolling_7day_avg,rolling_14day_avg
2025-01-01,inst-b,acute_allergic_anaphylactic,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_coronary_ischemic,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_encephalitic,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_febrile_illness,3,2,0,1.0,3.0,3.0
2025-01-01,inst-b,acute_fever_rash,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_flaccid_paralysis,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,acute_heart_failure_congestive,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,acute_hemolytic_cytopenic,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,acute_jaundice_hepatitic,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_kidney_injury_oliguria,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,acute_ophthalmic_conjunctivitis,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,acute_otolaryngologic_suppurative,2,2,0,1.0,2.0,2.0
2025-01-01,inst-b,acute_watery_diarrhea,5,2,0,1.0,5.0,5.0
2025-01-01,inst-b,bloody_diarrhea_dysentery,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,bronchospastic_obstructive,2,2,0,1.0,2.0,2.0
2025-01-01,inst-b,cardiac_arrhythmic_syncope,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,chemical_toxic_inhalation,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,cranial_neuropathy_dysautonomia,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,cutaneous_ulcerative_eschar,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,environmental_heat_stroke,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,environmental_hypothermia_cold,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,febrile_arthritic,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,febrile_enteric,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,fever_flu,15,2,0,1.0,15.0,15.0
2025-01-01,inst-b,foodborne_neurotoxic,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,gastroenteritis_emetic,4,2,0,1.0,4.0,4.0
2025-01-01,inst-b,gastrointestinal,19,2,0,1.0,19.0,19.0
2025-01-01,inst-b,influenza_like_illness,3,2,0,1.0,3.0,3.0
2025-01-01,inst-b,lower_respiratory_illness,4,2,0,1.0,4.0,4.0
2025-01-01,inst-b,meningeal_irritation,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,mucocutaneous_lymph_node,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,oral_ulcerative_stomatitis,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,other,4,2,0,1.0,4.0,4.0
2025-01-01,inst-b,pediatric_croup_stridor,2,2,0,1.0,2.0,2.0
2025-01-01,inst-b,pediatric_malnutrition_wasting,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,post_infectious_asthenia,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,respiratory,9,2,0,1.0,9.0,9.0
2025-01-01,inst-b,severe_acute_respiratory_infection,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,severe_dehydration_shock,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,systemic_inflammatory_sepsis,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,unspecified_community_cluster,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,upper_respiratory_infection,4,2,0,1.0,4.0,4.0
2025-01-01,inst-b,urinary_tract_infection_febrile,3,2,0,1.0,3.0,3.0
2025-01-01,inst-b,vector_lymphatic_filarial,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,vector_malaria_paroxysmal,2,2,0,1.0,2.0,2.0
2025-01-01,inst-b,vesiculopustular_eruptive,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,viral_hemorrhagic_fever,1,2,0,1.0,1.0,1.0
2025-01-01,inst-b,zoonotic_leptospiral,0,2,0,1.0,0.0,0.0
2025-01-01,inst-b,zoonotic_rabies_encephalopathy,0,2,0,1.0,0.0,0.0
2025-01-02,inst-b,acute_allergic_anaphylactic,2,3,0,1.0,1.5,1.5
2025-01-02,inst-b,acute_coronary_ischemic,1,3,0,1.0,1.0,1.0
2025-01-02,inst-b,acute_encephalitic,0,3,0,1.0,0.5,0.5
2025-01-02,inst-b,acute_febrile_illness,3,3,0,1.0,3.0,3.0
2025-01-02,inst-b,acute_fever_rash,0,3,0,1.0,0.5,0.5
2025-01-02,inst-b,acute_flaccid_paralysis,0,3,0,1.0,0.0,0.0
2025-01-02,inst-b,acute_heart_failure_congestive,2,3,0,1.0,1.0,1.0
2025-01-02,inst-b,acute_hemolytic_cytopenic,0,3,0,1.0,0.0,0.0
2025-01-02,inst-b,acute_jaundice_hepatitic,2,3,0,1.0,1.5,1.5
2025-01-02,inst-b,acute_kidney_injury_oliguria,0,3,0,1.0,0.0,0.0
2025-01-02,inst-b,acute_ophthalmic_conjunctivitis,0,3,0,1.0,0.5,0.5
2025-01-02,inst-b,acute_otolaryngologic_suppurative,0,3,0,1.0,1.0,1.0
2025-01-02,inst-b,acute_watery_diarrhea,2,3,0,1.0,3.5,3.5
2025-01-02,inst-b,bloody_diarrhea_dysentery,1,3,0,1.0,0.5,0.5
2025-01-02,inst-b,bronchospastic_obstructive,2,3,0,1.0,2.0,2.0
2025-01-02,inst-b,cardiac_arrhythmic_syncope,1,3,0,1.0,0.5,0.5
